id,city,state,country
60f660bb-efec-4b93-939b-12b750c1a2e0,Atamyrat,Lebap,Turkmenistan
7d2170a1-f26d-4be1-9483-d22726730558,Velikiy Ustyug,Vologodskaya Oblast’,Russia
b5ca2eb3-a183-4938-a1c8-94c2630aeaaf,Mason,Ohio,United States
f28b0f20-006d-45c6-bcad-2f9485448bca,Goshen,Indiana,United States
7ce0aeaf-a08a-4339-8595-cab68fe45599,Alabaster,Alabama,United States
b13556b9-0716-4348-aacf-7f799e25a53b,Mount Isa,Queensland,Australia
32056174-4501-4755-86a7-4155844839b2,Gualeguay,Entre Ríos,Argentina
8caed135-321d-4fb0-9d45-cd177bbecb20,Foley,Alabama,United States
6b13fc3a-db38-4609-9912-639eeb6de12f,Ken Caryl,Colorado,United States
5be7822b-a5e9-414c-a3ef-3c05e8b16960,Tweed Heads,New South Wales,Australia
081f4d23-5882-4e98-9052-ecce26a021b6,Mushie,Mai-Ndombe,Congo (Kinshasa)
2b1494ac-7a08-459d-86f5-5bf8b6708135,Hanumannagar,,Nepal
b956a145-0a24-4d6b-8412-dc5b9412ece0,Gaya,Dosso,Niger
474cb1ae-50bd-4bdc-bcfc-b4c512bcaf46,Estero,Florida,United States
5fb4661e-2572-452c-aa2f-ae82a314c669,Calhoun,Georgia,United States
02f706a3-b6e8-4f35-b03b-14ab02e55105,Aral,Qyzylorda,Kazakhstan
d8cd61f5-03d8-473b-905f-acc96fa9291d,Franklin Town,Massachusetts,United States
e0e199c6-390f-4ccf-a6b4-dfb7b2709c7d,Fairmont,West Virginia,United States
2a46625e-79b6-4d92-b1e3-3fd1ad6fd495,Reggane,Adrar,Algeria
aec98fe1-5b9e-4702-a6fc-879cc0383c48,Djenne,Mopti,Mali
fad6cf02-dbb4-4a22-be32-20ee7f2bb8a8,Safaja,Al Baḩr al Aḩmar,Egypt
0ff06382-5771-4274-8740-ac3a62af02cc,Kholmsk,Sakhalinskaya Oblast’,Russia
4a4b4cf3-7b44-45b3-a201-bccd5a3747b0,Andover,Minnesota,United States
83d0fecb-63a1-4456-b396-07cb9f5f664f,Sun Prairie,Wisconsin,United States
18f1b717-7171-4b72-a3d4-2922ff9180c0,Plainfield,Indiana,United States
25a6657d-ff94-4c39-b81e-3157b01dc695,Carlsbad,New Mexico,United States
dbd1be54-849c-4ba0-85da-a24d8810d9d2,Key West,Florida,United States
36ed06e8-7050-4edb-8949-91ed8fbb961c,Warsaw,Indiana,United States
928764ca-0ee1-4bcf-8e79-c88b9e501ab1,Omutninsk,Kirovskaya Oblast’,Russia
0fbeb04e-5aba-4a15-be07-594d7dfecee8,Lake Stevens,Washington,United States
216547a6-a1b6-4a89-9b29-e9ec197145b2,Elk Grove Village,Illinois,United States
641a49d8-9213-45d9-9107-d5b2c8ff1e48,Alamogordo,New Mexico,United States
12ad05a5-6e7c-45a3-a397-698227237546,Pekin,Illinois,United States
b952bc46-9068-4e19-94ea-6b8a61c238a5,St. Charles,Illinois,United States
7b374e33-5b39-462c-b38e-cdfdea060364,Copperas Cove,Texas,United States
7bcbadf4-e486-42c3-912b-d5860ae299ec,Queanbeyan,New South Wales,Australia
0ed747ff-a893-4d35-b0a7-b8c012863b95,Ridgecrest,California,United States
b7225634-e5b2-40c4-b614-d355a93e9ed9,Bowling Green,Ohio,United States
132b6f68-fc37-4ff5-ad25-6b57d2da803a,DeLand,Florida,United States
79d18568-c2ab-4621-84dd-d5120d4be735,Qarqan,Xinjiang,China
7d7445d5-e259-4206-9f06-bd95b0de1785,La Verne,California,United States
5ca2c41c-b3c8-4ad0-b0ac-1ce4afa9efcd,Beyneu,Mangghystaū,Kazakhstan
219b528c-b09e-441d-87cd-f1560159ac22,Kudymkar,Permskiy Kray,Russia
c6dad252-2693-49a3-9bf5-985d719f15cd,Bethel Park,Pennsylvania,United States
7680df9c-5f68-485f-b274-7c0c9f962710,Melton,Victoria,Australia
80e8eaec-109d-4c53-9282-5a6893d6859f,Massillon,Ohio,United States
179007f7-688a-426c-97df-d1f72d4ce633,De Aar,Northern Cape,South Africa
dbd0fa5e-d232-413f-bcff-ae7e80eed69a,Florence,Kentucky,United States
1e8ef22f-c2e7-435f-9671-2ef4e5c0ca11,Westlake,Ohio,United States
6773d7c3-95c0-47aa-b8cd-6ddd0fb8720f,East Lake,Florida,United States
98fc8c38-af08-491e-b88f-93652bc16858,Eagle Mountain,Utah,United States
aa5fe720-dfb6-4d07-b000-57f7e36b65be,Oxford,Mississippi,United States
ccae7a93-0248-40ea-b325-43e582ee949d,Parkland,Florida,United States
414b24a9-cc3f-4da0-bf91-a3cb520d2af6,Kristianstad,Skåne,Sweden
8a017d8a-ea1a-478d-a542-708a48e2e7ec,Rome,New York,United States
32744d4a-cc5b-449b-9816-c7e8f7bbd743,Starkville,Mississippi,United States
6eafeb31-8209-4559-ac5c-d54f5a1d1ee4,Matthews,North Carolina,United States
c9108f5e-d2f0-4377-9d1f-db0db2b8d16e,Eldersburg,Maryland,United States
39bc4522-4c79-4c91-9770-8407c82511bf,Koupela,Centre-Est,Burkina Faso
501d2eea-0310-46bb-83c0-3920e79cd997,El Golea,Ghardaïa,Algeria
747785f7-abc5-44ae-8d01-5ed2f5756827,Dania Beach,Florida,United States
fac8be99-7a50-441d-9b24-9ac37f5f03b5,Coos Bay,Oregon,United States
b4356e7e-8bbc-4488-aa64-a665be6557b8,Clarence,New York,United States
69d53d3f-7569-4589-8126-3109b7216109,Centereach,New York,United States
5928f7d1-d239-4d02-a4fd-f1ef9fa521d6,Pativilca,Lima,Peru
90ba9cbd-fe54-4db9-89db-5b6bd97734b5,Fruit Cove,Florida,United States
988b3c68-033d-488c-9fe4-e9f98bbf8133,Southlake,Texas,United States
6c3c9893-6d26-4726-98fd-845e7e3f68ab,Princeton,New Jersey,United States
9aef8d06-d1e2-4bfc-ac7a-6b3e4600856c,Santa Rita,Zulia,Venezuela
d7d0e474-145d-4dd3-9344-c9b8cc3c38f2,Gimbi,Oromīya,Ethiopia
29a6b5b9-b2b9-4544-a7bd-b267df90861c,Kaysville,Utah,United States
aaba1ad2-8e9e-433f-bbb1-6b7c9a2c2b47,Alliance,Ohio,United States
8450a9ae-bc4c-422b-b162-82653df247bc,Petersburg,Virginia,United States
e0b15429-d422-4a60-a168-0ef963ff3aa9,North Olmsted,Ohio,United States
c1499cd7-7d39-4c74-ba49-99e515f589b4,Columbus,Mississippi,United States
884177a3-05ff-4a43-a3ab-33c0c7d75399,Redmond,Oregon,United States
547d9b94-d0b1-4fb6-9ec3-a01fa551dbaa,Hopkinsville,Kentucky,United States
2ac84975-5387-40f3-9848-aed9a08c9d4c,Chillicothe,Ohio,United States
4a4596ed-99c1-4457-b28b-5202146af0e9,Jacareacanga,Pará,Brazil
18a18217-9dbb-444f-9f62-158fe72b498d,Balyqshy,Atyraū,Kazakhstan
3ef0702c-6504-41ca-a867-047a80e7482b,Villarrica,Araucanía,Chile
6c70bb09-15c9-41b7-930e-854fc3ba4aeb,Dubbo,New South Wales,Australia
5d5a3ed0-2d75-447d-bae6-3a9aaef1348b,Willingboro,New Jersey,United States
ec2806c1-2125-48e2-ac97-7b0e96a760b1,Woodstock,Georgia,United States
c3b791e4-007a-40e5-8f94-63ef24a3795b,I`zaz,Ḩalab,Syria
eba68084-232f-4f9e-a7fd-f5f603350e15,Caboolture,Queensland,Australia
18e8bb14-50ab-449e-a03c-37585ad00a96,Barabinsk,Novosibirskaya Oblast’,Russia
4cc50908-756f-4080-8ab6-1c690a9544ab,Liberty,Missouri,United States
319b308b-e8c3-443e-aa51-46882823396a,Naugatuck,Connecticut,United States
36355849-e4a4-4dbf-bf24-586247e4ddd8,Lismore,New South Wales,Australia
368f3377-f308-491c-bb1c-b63d0c8193e3,Marrero,Louisiana,United States
81332ee1-5716-40e9-8576-24a40b0a84bc,Gubakha,Permskiy Kray,Russia
b70fe5bb-4c2d-4446-a0e8-734ce35fa02c,Koneurgench,,Turkmenistan
d694c310-5514-4a7e-b5ef-adf4f3c356f0,Mundelein,Illinois,United States
11650e73-d2ea-4232-a37d-649ed5db1b9c,Clearfield,Utah,United States
a3b03147-0fdf-45a0-bc10-bf3f6ba90f19,Cauquenes,Maule,Chile
26424701-cb52-4bfe-9c50-e35ad0636428,French Valley,California,United States
df631cf9-ce82-46f0-a7f8-613b44f4e9e1,Savage,Minnesota,United States
3c27f264-6874-4166-b90a-69cba627af30,Cicero,New York,United States
7bbe0d5d-c249-4260-b159-f5d1ce949dbd,Sasovo,Ryazanskaya Oblast’,Russia
17f01f80-ba1d-4820-965f-4dd87d2088c8,Laguna Hills,California,United States
36f31e72-b331-4945-8023-9eef554bb1e4,Skelleftea,Västerbotten,Sweden
dbc3b3e0-23c8-4e15-9c93-820cd9837afa,Wheat Ridge,Colorado,United States
86104b6d-799c-4705-9629-145cd2068f0c,Buurhakaba,Bay,Somalia
1afdb030-dcbc-4a44-9c40-6ff4344de693,Bel Air North,Maryland,United States
de95ccd9-df4e-42b9-b232-4aae72de60f8,Placerville,California,United States
87673026-fd16-42b2-b92d-87f62b1dfdf3,Milledgeville,Georgia,United States
8bfad792-660a-46b7-a6dd-e767eebe42de,Falmouth,Massachusetts,United States
69c38214-b0fd-4edb-98f4-716dd4268510,Marovoay,Mahajanga,Madagascar
2523abc9-510c-4ab1-869d-c60f148ebe7c,Greenville,Mississippi,United States
d4405791-4601-485f-8751-29d2c67d8c45,Des Moines,Washington,United States
e66cc103-a1a4-49ce-b4d7-367519944580,Banning,California,United States
9806d56c-46df-44bf-9e0f-d2c37207ec29,Auburn,New York,United States
96c899d5-2c83-42de-99d9-a7f43174493d,Fallbrook,California,United States
40e93396-84fb-4255-862b-0a763be1f02b,Goleta,California,United States
9c641ce4-2fec-4c82-a64a-7f2c14206ee4,Dracut,Massachusetts,United States
313bdeca-d89d-4477-a695-2b6e881f4d4b,Redan,Georgia,United States
e62d72a5-badf-49b9-8929-2f3c12f13bbc,Pingxiang,Guangxi,China
09c26bb1-44c2-4b49-8e51-a098e7b1121f,Quesada,Alajuela,Costa Rica
51a72f51-bdfc-42a6-83dc-3861d55f2001,Rio Grande,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Argentina
4f358ca1-57f1-43ec-9068-0af75f177dcd,Orangeburg,South Carolina,United States
3de4d0e9-bae6-447f-8844-464c771256ac,Sherwood,Arkansas,United States
651d299a-b880-4cb4-9730-b02e9bff2e49,Harker Heights,Texas,United States
302afc69-40e9-4ba5-aa03-69b1d95d3459,Lucapa,Lunda Norte,Angola
c46d79b8-5834-4598-a7ad-ed58570251ab,Algonquin,Illinois,United States
35bce78d-0abb-47dd-a997-d5fac791d306,Wooster,Ohio,United States
1e412a49-4f76-4eb4-bea8-48d2d2286bad,Brooklyn Center,Minnesota,United States
8f108c62-1c9e-4d43-b4a9-85a00465a187,Lakeside,Florida,United States
d4a1b82d-eca3-4a42-99d8-d7d5b3888794,Mossendjo,Niari,Congo (Brazzaville)
09dcec50-4a1b-4c44-9b0c-80d7e276dc23,Saratoga,California,United States
63e9a35a-18e9-4510-9646-2180a59ee6ca,Pueblo West,Colorado,United States
31387b83-f203-4f4a-b5cf-7b79babec0ff,Greer,South Carolina,United States
76631da8-2f1a-4333-bbfd-c1590f11a8df,Winter Park,Florida,United States
dfb14ecd-bfc1-4572-b5e1-6a632b8c55a2,Nogales,Arizona,United States
846df1fd-ce76-447c-9e2e-fede83f13a1f,Guasdualito,Apure,Venezuela
52d21110-85da-418b-9e42-71293d05fd8f,Huamachuco,La Libertad,Peru
835720cb-2a55-4147-acc7-bb450655d76f,Karpinsk,Sverdlovskaya Oblast’,Russia
3100c1a3-de2a-4f17-a4fc-bff86eb70321,Rochester,New Hampshire,United States
17375518-a9af-485d-8b54-3728d113861d,Gurnee,Illinois,United States
1d809d98-4eba-4192-907d-3734423fbcf7,Los Altos,California,United States
b04c4a72-234f-4975-8c50-8988a95a654a,Los Gatos,California,United States
66ef37c0-ee41-4ef0-9a8e-d6f0da1e6b13,Aiken,South Carolina,United States
cfb662c6-18d9-43aa-8003-4aaf85c62b46,Granger,Indiana,United States
e7352ceb-8bdf-44e4-84ea-51f1a722f382,South Kingstown,Rhode Island,United States
6dd3a858-2e79-44d2-8deb-8451dfe038f2,Holladay,Utah,United States
40d248ef-8be3-4545-81e4-f59316ff9268,Kahului,Hawaii,United States
fb0fa04a-6afa-4f7a-887c-03880e981870,Fair Oaks,California,United States
8e21e9ef-9928-4189-a200-bc2f4a91793e,Mednogorsk,Orenburgskaya Oblast’,Russia
cb70d935-8439-4ce8-a4ff-5bc392445acb,Tewksbury,Massachusetts,United States
ecd1d3bc-ed7d-479d-a758-e8e58e94a03c,Palapye,Central,Botswana
734a7db6-fdcf-4531-b278-a402a219ddb8,Mercedes,Corrientes,Argentina
9250fbf8-8033-47a1-a1f6-64bf5537ca0d,San Luis,Arizona,United States
8dbb3d78-8046-4da6-a993-3af11cbb8726,Clinton,Iowa,United States
0c38d722-3151-4f2c-b3c1-d6c7b790658b,Butte,Montana,United States
ba7c6faa-a901-45a9-b651-7c802c007570,Ambanja,Antsiranana,Madagascar
8db6d50e-d3ee-422a-8d2b-ff531dd6a4a5,Peru,Illinois,United States
137a5ef4-9bb8-488a-bf92-42c524c4ed4c,Curanilahue,Biobío,Chile
be43ee08-99bc-4ec3-9e82-2cbb69cfbe77,Barstow,California,United States
804d7016-00cb-49ce-9221-2e5a2e7fbc32,Newington,Connecticut,United States
f3c5ebfb-5646-4b7d-814f-98c36720a172,Nicholasville,Kentucky,United States
fce9e927-c2ef-41fe-98b2-671ed3afdc73,Banamba,Koulikoro,Mali
d75e42a2-e040-4485-83c6-85fcc0c9d756,Springfield,Virginia,United States
acabe85a-0192-4180-920c-0f3104e69d5f,Deptford,New Jersey,United States
f09998c7-30ce-4019-b433-f9df97d6a22f,Prairieville,Louisiana,United States
5337c23c-1e66-4811-8c4f-0065b950d4f9,Spanaway,Washington,United States
ced0422c-571c-4319-8431-3e87a9e15392,Gladstone,Queensland,Australia
e4696f11-b80a-4cd5-9dae-ca466d034fda,Smithfield,North Carolina,United States
72e5cb9b-ec95-4001-b4c9-52e2c1f22d50,North Tonawanda,New York,United States
c41d38f0-4d99-4bb3-8602-90b62b7d04dc,Spring Valley,California,United States
d563d258-9eb6-4ef6-a693-457bb1d66bd5,Westfield,New Jersey,United States
b6233a94-1b8d-4a10-8808-492dbf72ceb8,Needham,Massachusetts,United States
8c15f06d-718e-4edc-9471-c116f35d7a8e,South Riding,Virginia,United States
3cbeb367-5cf1-4d8b-a6bc-0a678fa275ea,Borzya,Zabaykal’skiy Kray,Russia
0b136f3e-2cf3-4f81-9deb-710bd9fe518c,Atascadero,California,United States
ed3f0316-748b-4c21-9be4-a2c668b69b7c,Telimele,Kindia,Guinea
2ef1b153-458f-433b-9e1c-337839b23538,North Royalton,Ohio,United States
2460bd20-9eac-4435-b7f2-89a1f2fe2eb5,Texarkana,Arkansas,United States
aa578245-9a3d-4ff7-b1f2-92d531e3bea8,Opelika,Alabama,United States
fbb91066-643e-4a01-855b-305af3f87351,Grajau,Maranhão,Brazil
2a1207df-5627-4dc6-9664-3b9293e38ac2,Garden City,Kansas,United States
95926774-e9d5-442e-aaf5-9330221a8198,Walnut,California,United States
8eceb2e8-39f9-4e47-8aac-3d525d26f350,Ballwin,Missouri,United States
da3206e2-009a-43e3-8966-9629d4c666d1,Carney,Maryland,United States
f559511c-b6c2-44f0-bfa8-0d56b9ec7dd5,Gloucester,Massachusetts,United States
0f2848f8-a3cd-4693-a6ac-3eac9c265099,North Andover,Massachusetts,United States
6db22ec5-ba8e-4cc5-b327-337dddd791e0,Kibiti,Coast,Tanzania
11ffd344-fa61-4b01-891e-9bbc083b9c40,Moanda,Haut-Ogooué,Gabon
065245cd-0b07-4e32-a1bb-ab59ee418ab9,Ypacarai,Central,Paraguay
8aa0f993-98c3-499e-9e68-b2098bf1e411,Kerrville,Texas,United States
19eb42c9-bf60-48bb-8f7f-04091e4960f5,East Liverpool,Ohio,United States
64ec70ff-b943-45bc-8716-54724a65441a,Kombissiri,Centre-Sud,Burkina Faso
ba2f7838-e966-4b72-9f1c-8037c2fb29c5,Svetogorsk,Leningradskaya Oblast’,Russia
bc09b3a6-c5df-4f4e-83fd-f8391c118cde,Milford Mill,Maryland,United States
be91929e-9fb0-4660-9d47-f5f9e9b39c23,Wuyuan,Inner Mongolia,China
bde7e89e-39ec-4152-8eee-77bf733e08e7,Villa Angela,Chaco,Argentina
1ae563a6-8de3-49a2-8f64-ef8e4cd599a8,Madison Heights,Michigan,United States
764cdf3e-9167-4434-a530-3981d9852d97,Kulat,Bali,Indonesia
9b628ef0-a822-4203-ad11-bba8ed4afc16,Orcutt,California,United States
efabcf3c-034e-4309-a772-df69c42e8ccb,Casma,Ancash,Peru
ab2ee108-86cf-46b1-9ef9-18cc5e03592a,Bourem Guindou,Gao,Mali
ddf07afd-a7eb-4494-9194-fb6a31575bdb,Mavinga,Kuando Kubango,Angola
6aaf29cd-daf1-49f9-9f3d-721097d16c88,Winona,Minnesota,United States
fbd15c92-40ed-40ea-9209-de0fc63dab2d,Livingston,New Jersey,United States
4e0f167c-00cd-4166-9b63-95fbf7e5c4ce,Milton,Pennsylvania,United States
29168ca6-28a9-49cc-94a7-4169328dbc09,Warrnambool,Victoria,Australia
ec32fc55-a584-4615-b474-95eb44dbde07,Athens,Ohio,United States
77ad7ee8-eb05-4a33-9fdc-db8b56652a00,Castro,Los Lagos,Chile
72491fe5-4f83-4748-8699-21408a4e1700,Sunbury,Victoria,Australia
e2b1e84c-8290-494c-bfaa-d02904a6b451,Kent,Ohio,United States
5cd3c8b2-e268-4575-af0d-0b742396decf,Chicago Heights,Illinois,United States
2c5d9710-abd1-443f-bc0a-58519529a013,South Lake Tahoe,California,United States
ff61d7be-794f-47a9-b0c9-e33b7fe30bfd,Lawrenceville,Georgia,United States
e05f573f-3cbd-47bb-b07a-823049bd0e84,Rexburg,Idaho,United States
b164cd16-63aa-48e9-8799-e1b293eb97ef,North Chicago,Illinois,United States
b857b02b-9266-4a84-8c3e-94151b731382,Kabalo,Tanganyika,Congo (Kinshasa)
6b4e99b0-7410-4cab-ab66-aa4da145dff7,Shieli,Qyzylorda,Kazakhstan
a3dfbed6-7f26-4796-b668-94af84f1e5cd,Fountain,Colorado,United States
7d307e11-e5be-49d6-9f81-db8bea3029ef,Mandali,Diyālá,Iraq
e102ac99-cd68-40e6-9087-48b39ac255e2,Highland Park,Illinois,United States
59e9ba1f-265e-41bb-a8b0-505d4ec67617,Sovetskaya Gavan',Khabarovskiy Kray,Russia
b1edae70-881b-4c9c-8a15-16013bd75ff1,Ukiah,California,United States
378d65a5-b1e4-4afd-b6d5-ccd09cbade95,Somerset,Kentucky,United States
fdbaa2e0-33b5-49d4-aa23-515397ddeb3b,Crown Point,Indiana,United States
7f219629-d569-44f1-bb05-9acab9d3486e,New Iberia,Louisiana,United States
bd0392b4-755d-4568-984a-00a95a4963c0,Jaguarao,Rio Grande do Sul,Brazil
1edd70ea-35ec-40be-b0f4-b72dadfe8c1e,Saratoga Springs,Utah,United States
465e494b-9b95-4956-87c2-2446c881c027,Kirovsk,Murmanskaya Oblast’,Russia
58e7095f-8703-4f60-85b9-ec73c5f95f05,American Fork,Utah,United States
0ab78658-82ce-4e1c-851e-d4d7d2aa6620,Syracuse,Utah,United States
a450e4c2-ce33-4ab1-9a16-344bdaaccbbc,Glenville,New York,United States
db194077-d114-43d1-ae0f-6f1e069d6e40,Fitchburg,Wisconsin,United States
993f7684-028c-465c-bb6a-2fd49f6bce72,Niles,Illinois,United States
40fa436d-58b3-4207-9381-235a8849b024,Duluth,Georgia,United States
38cbf122-9609-4adf-b846-1a1be02cfa40,Chamblee,Georgia,United States
d8838b53-e537-4f78-96a6-82c3ae719fb8,Rotterdam,New York,United States
2ea981ea-410a-481d-a173-b7dc6213def0,Atwater,California,United States
4ffd05ed-0ebc-4c99-9ec5-a45ab97666b7,Voorhees,New Jersey,United States
594f7af0-65cc-4cdd-959b-76f8de56bcd6,Pontes e Lacerda,Mato Grosso,Brazil
c4c443c0-d588-4e9d-bbfe-eaad3d9ee828,Sosnogorsk,Komi,Russia
cf6b2760-dc7f-4eda-b7a3-7bea6dbd3fb0,East Fishkill,New York,United States
6215910f-b29d-45e2-b0e9-e97e10ab06fa,Cheshire,Connecticut,United States
14957ced-ddf6-470e-8e3a-7a953815701d,O'Fallon,Illinois,United States
aec3fc4e-198b-46a6-9551-0161c8a30bdc,Sanford,Maine,United States
f4fd311b-c0c3-4189-878e-3966fe9d88ca,Firestone,Colorado,United States
0d97d7b3-c19a-4a45-9822-5956e6485cd6,Cibolo,Texas,United States
c4a14e8f-7485-4c26-bd9b-cd792f231e28,Raytown,Missouri,United States
ae6ff2ae-19a4-43e7-97d3-8e9d389e133b,Cottica,Sipaliwini,Suriname
bde043f7-93d8-45ae-9364-24296249054e,Athens,Alabama,United States
b732e91e-4561-4f11-b5ae-2d483e864942,Cornelius,North Carolina,United States
51ea11ca-40de-4ace-80b3-57c185a06eaf,Taua,Ceará,Brazil
d5261561-efb8-4c87-8bd5-9cb76882715d,Lake Magdalene,Florida,United States
7ab4f4d7-a01d-4258-879a-294df15df20f,Vernon,Connecticut,United States
ca53adb1-80b4-48b6-90c1-c175d8376e95,Svendborg,Syddanmark,Denmark
7522fa9c-69bc-44df-863d-370d084b2902,Fleming Island,Florida,United States
d2875211-bffc-461e-993a-a6049175d1f9,Johnston,Rhode Island,United States
b727c2c8-3510-4083-bde7-7fb26d874e41,Geneva,New York,United States
dcf4cd1e-0c2b-48be-9364-5c461201aa1d,SeaTac,Washington,United States
29bfc523-cdd8-47d1-b594-d0f7d22f5f13,Norwood,Massachusetts,United States
4a45d4fa-0a23-4aba-99cf-d426758fa7af,Stockbridge,Georgia,United States
7e64098c-d24d-4669-adf3-739cd8e92e6d,Tame,Arauca,Colombia
d327cd13-8ee5-4499-b1b4-1febbe49ea37,Oak Ridge,Tennessee,United States
470d3538-0a82-4b22-91b3-b2a65d1626bd,Aberdeen,Washington,United States
3cfbafeb-c6f9-48e9-9720-c62030240cad,Southgate,Michigan,United States
5489e565-f04a-45e0-bfb5-ec8d88beacbc,Nouna,Boucle du Mouhoun,Burkina Faso
a2f18b0f-bdcd-4523-96d3-c6032ab65f33,Lumberton,North Carolina,United States
48d67f76-bb90-49fc-ae6e-cfa9bfaa4207,Windsor,Connecticut,United States
d0541466-be5d-498a-be48-771e888bce43,North Attleborough,Massachusetts,United States
57d2ba4d-4771-4d8f-889f-0a379ccc1618,Tocache Nuevo,San Martín,Peru
fcb7309c-8ab8-4b7c-8d5f-72bedb3b7be2,Mount Olive,New Jersey,United States
80dc3ca8-c752-45a6-8df0-4fab44673119,Plattsburgh,New York,United States
1603d03c-5727-442d-9803-f9c00753c85b,East Haven,Connecticut,United States
3f32298c-5b11-4c5c-a3d0-0e7d0c96b201,Wellesley,Massachusetts,United States
fbf1eab6-6467-4400-8add-c5a211c69414,Central,Louisiana,United States
6d0fc6d4-729a-4503-b4c6-68a286811ff9,Morgan City,Louisiana,United States
97871567-c576-4803-a0bc-61bed63f20f8,Salem,New Hampshire,United States
0309d4a9-286a-4cb5-93f9-1447f7ea02cd,Lake in the Hills,Illinois,United States
2fc50d5e-262d-4a1a-9820-fb667c607331,Hermiston,Oregon,United States
14471455-eba1-4415-a536-25cecb8bcc0e,Newberg,Oregon,United States
6fc943fd-130e-486a-a161-9b949601958f,Garner,North Carolina,United States
0e5597ee-a8d4-4fe9-bdcf-23fa620b0615,Agawam Town,Massachusetts,United States
7e998596-52dc-45f6-a1a1-5b5a14709105,Burlington,Iowa,United States
deffac93-e5dc-46d4-821a-ef27b7c7bf38,Tupiza,Potosí,Bolivia
014f103d-3323-4f30-a6c8-df7b5fb90dda,Maryville,Tennessee,United States
b92c1c04-ae82-46c7-bbed-b176da5f6512,Granite City,Illinois,United States
c112b110-5d03-433c-b8df-c4c8137366b7,Chili,New York,United States
e786e470-507e-4ae5-8b30-e0a3b699d47f,West Warwick,Rhode Island,United States
79d449a1-b9d3-4185-beae-668eadcc0184,West Springfield Town,Massachusetts,United States
4323bf11-5dcb-4a8e-a7b6-f48f07e2e909,Perry Hall,Maryland,United States
bdf5e2bf-144d-45bc-850e-97eda7888d37,Henderson,Kentucky,United States
59fdd01e-485e-4cd1-b55d-e01cd8a59033,Gates,New York,United States
a027b596-5746-4917-9338-2579467cc954,Burton,Michigan,United States
916bc258-68fd-436c-9f7c-e76c16fcae03,Monterey,California,United States
68aa3df0-de13-42e8-9b76-6b3b00899679,Schererville,Indiana,United States
b267238b-083d-4f0a-b3da-39273399050a,Milford,Massachusetts,United States
a9d07967-e609-45b9-9351-27b20d43668b,Big Spring,Texas,United States
a949c910-a5ff-4236-8acd-e58c8baf15cd,Ak'ordat,Gash Barka,Eritrea
b6294412-6447-4d2f-b4b9-ff33321eeb42,Northampton,Massachusetts,United States
d70493d3-0d93-4446-a322-31a235a4d2ec,Karasuk,Novosibirskaya Oblast’,Russia
043f727f-22b3-468b-9451-707bc7789112,Harrison,New York,United States
72a0508c-b010-4f20-a5f6-5c9037f200cf,Wallkill,New York,United States
279b7474-066c-480b-a013-a0ea3d15490b,Jacksonville,Arkansas,United States
fbbfba40-3dab-4873-b4ab-816f26a4d06b,Bella Vista,Arkansas,United States
2a4c8064-f8e7-4e11-b260-c54530d960be,Kartaly,Chelyabinskaya Oblast’,Russia
f366387d-8079-46a2-913d-210e174f919d,Mehlville,Missouri,United States
dff7cdc2-aab4-4907-b715-e88f050fe1cd,Zheleznogorsk-Ilimskiy,Irkutskaya Oblast’,Russia
26890664-861a-4f19-82d2-fd78b1dcab9d,Mpika,Muchinga,Zambia
2e84b1eb-a07d-479d-8ecc-bd884fbc2daf,Lacey,New Jersey,United States
7006a82c-a4ce-48c2-8f1f-0902ad898e2e,Austintown,Ohio,United States
20d57b28-a84c-4b9c-852a-f1b717efee1c,Kotel'nich,Kirovskaya Oblast’,Russia
cc8d004a-af6a-4de2-9f6a-a191effb96a9,Casselberry,Florida,United States
faea72fb-2e87-495d-ba3a-76675346c35c,Sunbury,Pennsylvania,United States
d0fc1b7e-a11a-474b-a377-c760b3d785bf,Acarau,Ceará,Brazil
cfd77b4e-23c7-431a-a4e1-4d97ecd0cf9b,Benicia,California,United States
57b5318e-92d8-47d3-8636-b74cb6e0ad27,Stoughton,Massachusetts,United States
21aeac22-56f7-4e32-96d2-0363f10ae2bc,Ico,Ceará,Brazil
937596e6-0689-4dda-a1ce-a5048e8d1745,Dal'nerechensk,Primorskiy Kray,Russia
b5e33996-b51b-4299-b30a-0e2166b24090,West Windsor,New Jersey,United States
68fa4569-1eb4-4ca8-aefe-8270aa9f6c68,Crofton,Maryland,United States
ce892726-f94f-4591-ae18-937974dd3381,Wisconsin Rapids,Wisconsin,United States
2a121f31-86cc-4728-bc71-7f3da6af1fa3,Alga,Aqtöbe,Kazakhstan
c2484faf-6692-4dc2-a6da-f3958fd8eb44,Aberdeen,South Dakota,United States
5bb873d4-40ee-414a-a54f-88096b55ce77,Magna,Utah,United States
29ed78fd-e897-41f2-a16e-5aa1842aa672,Hobart,Indiana,United States
7b40cf49-f80d-4e2b-9907-a079568c901c,Vestal,New York,United States
56cd67a5-e927-4c24-9222-58cfbc6d3634,Thung Song,Nakhon Si Thammarat,Thailand
d56c4a03-89c6-4088-9e58-95f48317cbc7,Laplace,Louisiana,United States
7e7b775e-ef94-4d98-bb8c-f2dadfb18aa5,East Chicago,Indiana,United States
eb3fe5f5-d307-42e0-b740-13b0262ec9dd,Chiredzi,,Zimbabwe
0b9bd92a-9fa3-4691-9dcb-7506b131acd4,Princeton,Florida,United States
